sample_index,t_elapsed_sec,raw_lat,raw_lon,raw_enu_e,raw_enu_n,raw_speed_mps,raw_course_deg,raw_hdop,raw_sats,gnss_age_sec,filt_lat,filt_lon,filt_enu_e,filt_enu_n,filt_speed_mps,filt_course_deg,filt_ve,filt_vn,is_filtered,filter_mode,innovation_dist_m,displacement_m,accepted_count,rejected_count,reseed_count,filter_gnss_age_sec
140,27.8,12.9356575,77.6208347,2.224,4.453,0.0,,1.2,6,0.04,12.9356594,77.6208348,2.235,4.664,0.43,208.2,-0.203,-0.379,True,moving,0.11,0.54,491,0,2,0.02
141,28.0,12.9356575,77.6208347,2.224,4.453,0.0,,1.2,6,0.25,12.9356587,77.6208344,2.192,4.586,0.43,208.2,-0.203,-0.379,True,moving,0.11,0.54,491,0,2,0.23
142,28.2,12.9356575,77.6208347,2.224,4.453,0.0,,1.2,6,0.44,12.9356587,77.6208344,2.192,4.586,0.43,208.2,-0.203,-0.379,True,moving,0.11,0.54,491,0,2,0.42
143,28.4,12.9356575,77.6208347,2.224,4.453,0.0,,1.2,6,0.64,12.9356579,77.620834,2.148,4.497,0.43,208.2,-0.203,-0.379,True,moving,0.11,0.54,491,0,2,0.62
144,28.6,12.9356575,77.6208347,2.224,4.453,0.0,,1.2,6,0.84,12.9356572,77.6208336,2.105,4.419,0.43,208.2,-0.203,-0.379,True,moving,0.11,0.54,491,0,2,0.82
145,28.8,12.9356497,77.6208417,2.984,3.584,1.15,,1.51,6,0.04,12.9356565,77.6208332,2.061,4.341,0.43,208.2,-0.203,-0.379,True,moving,0.11,0.54,491,0,2,1.02
146,29.0,12.9356497,77.6208417,2.984,3.584,1.15,,1.51,6,0.24,12.9356672,77.6208373,2.506,5.533,1.05,359.8,-0.004,1.05,True,moving,0.23,1.18,492,0,2,0.14
147,29.2,12.9356497,77.6208417,2.984,3.584,1.15,,1.51,6,0.44,12.9356692,77.6208372,2.495,5.755,1.05,359.8,-0.004,1.05,True,moving,0.23,1.18,492,0,2,0.34
148,29.4,12.9356497,77.6208417,2.984,3.584,1.15,,1.51,6,0.64,12.9356713,77.6208372,2.495,5.989,1.05,359.8,-0.004,1.05,True,moving,0.23,1.18,492,0,2,0.54
149,29.6,12.9356497,77.6208417,2.984,3.584,1.15,,1.51,6,0.84,12.9356733,77.6208372,2.495,6.212,1.05,359.8,-0.004,1.05,True,moving,0.23,1.18,492,0,2,0.74
150,29.8,12.9356497,77.6208417,2.984,3.584,0.0,,1.39,6,0.04,12.9356753,77.6208372,2.495,6.434,1.05,359.8,-0.004,1.05,True,moving,0.23,1.18,492,0,2,0.94
151,30.0,12.9356497,77.6208417,2.984,3.584,0.0,,1.39,6,0.24,12.935669,77.6208386,2.647,5.733,0.86,1.7,0.026,0.86,True,moving,0.75,3.12,493,0,2,0.06
152,30.2,12.9356497,77.6208417,2.984,3.584,0.0,,1.39,6,0.44,12.9356707,77.6208386,2.647,5.922,0.86,1.7,0.026,0.86,True,moving,0.75,3.12,493,0,2,0.26
153,30.4,12.9356497,77.6208417,2.984,3.584,0.0,,1.39,6,0.64,12.9356724,77.6208387,2.658,6.111,0.86,1.7,0.026,0.86,True,moving,0.75,3.12,493,0,2,0.46
154,30.6,12.9356497,77.6208417,2.984,3.584,0.0,,1.39,6,0.84,12.935674,77.6208387,2.658,6.29,0.86,1.7,0.026,0.86,True,moving,0.75,3.12,493,0,2,0.66
155,30.8,12.9356513,77.6208428,3.103,3.763,1.21,,1.7,6,0.05,12.9356735,77.6208393,2.723,6.234,1.18,0.2,0.004,1.18,True,moving,0.56,2.75,494,0,2,0.02
156,31.0,12.9356513,77.6208428,3.103,3.763,1.21,,1.7,6,0.24,12.9356735,77.6208393,2.723,6.234,1.18,0.2,0.004,1.18,True,moving,0.56,2.75,494,0,2,0.21
157,31.2,12.9356513,77.6208428,3.103,3.763,1.21,,1.7,6,0.44,12.9356759,77.6208393,2.723,6.501,1.18,0.2,0.004,1.18,True,moving,0.56,2.75,494,0,2,0.41
158,31.4,12.9356513,77.6208428,3.103,3.763,1.21,,1.7,6,0.64,12.9356781,77.6208393,2.723,6.746,1.18,0.2,0.004,1.18,True,moving,0.56,2.75,494,0,2,0.61
159,31.6,12.9356513,77.6208428,3.103,3.763,1.21,,1.7,6,0.84,12.9356804,77.6208393,2.723,7.002,1.18,0.2,0.004,1.18,True,moving,0.56,2.75,494,0,2,0.81
160,31.8,12.9356513,77.6208428,3.103,3.763,0.0,,1.51,6,0.04,12.9356826,77.6208394,2.734,7.247,1.18,0.2,0.004,1.18,True,moving,0.56,2.75,494,0,2,1.01
161,32.0,12.9356513,77.6208428,3.103,3.763,0.0,,1.51,6,0.24,12.9356772,77.6208401,2.81,6.646,0.97,1.4,0.024,0.97,True,moving,0.87,3.76,495,0,2,0.13
162,32.2,12.9356513,77.6208428,3.103,3.763,0.0,,1.51,6,0.44,12.9356791,77.6208402,2.821,6.857,0.97,1.4,0.024,0.97,True,moving,0.87,3.76,495,0,2,0.33
163,32.4,12.9356513,77.6208428,3.103,3.763,0.0,,1.51,6,0.64,12.935681,77.6208402,2.821,7.069,0.97,1.4,0.024,0.97,True,moving,0.87,3.76,495,0,2,0.53
164,32.6,12.9356513,77.6208428,3.103,3.763,0.0,,1.51,6,0.84,12.9356828,77.6208403,2.832,7.269,0.97,1.4,0.024,0.97,True,moving,0.87,3.76,495,0,2,0.73
165,32.8,12.9356513,77.6208428,3.103,3.763,0.0,,1.39,6,0.04,12.9356847,77.6208403,2.832,7.481,0.97,1.4,0.024,0.97,True,moving,0.87,3.76,495,0,2,0.93
166,33.0,12.9356513,77.6208428,3.103,3.763,0.0,,1.39,6,0.24,12.9356732,77.6208413,2.94,6.2,0.31,,0.0,0.0,True,stationary,0.89,3.93,496,0,2,0.07
167,33.2,12.9356513,77.6208428,3.103,3.763,0.0,,1.39,6,0.44,12.9356737,77.6208414,2.951,6.256,0.29,,0.0,0.0,True,stationary,0.89,3.93,496,0,2,0.27
168,33.4,12.9356513,77.6208428,3.103,3.763,0.0,,1.39,6,0.64,12.9356742,77.6208416,2.973,6.312,0.28,,0.0,0.0,True,stationary,0.89,3.93,496,0,2,0.47
169,33.6,12.9356513,77.6208428,3.103,3.763,0.0,,1.39,6,0.84,12.9356747,77.6208417,2.984,6.367,0.27,,0.0,0.0,True,stationary,0.89,3.93,496,0,2,0.67
170,33.8,12.9356513,77.6208428,3.103,3.763,0.0,,1.2,6,0.04,12.9356627,77.6208423,3.049,5.032,0.36,,0.0,0.0,True,stationary,0.61,2.66,497,0,2,0.02
171,34.0,12.9356513,77.6208428,3.103,3.763,0.0,,1.2,6,0.25,12.935662,77.6208425,3.07,4.954,0.34,,0.0,0.0,True,stationary,0.61,2.66,497,0,2,0.23
172,34.2,12.9356513,77.6208428,3.103,3.763,0.0,,1.2,6,0.44,12.935662,77.6208425,3.07,4.954,0.34,,0.0,0.0,True,stationary,0.61,2.66,497,0,2,0.42
173,34.4,12.9356513,77.6208428,3.103,3.763,0.0,,1.2,6,0.64,12.9356614,77.6208426,3.081,4.887,0.33,,0.0,0.0,True,stationary,0.61,2.66,497,0,2,0.62
174,34.6,12.9356513,77.6208428,3.103,3.763,0.0,,1.2,6,0.84,12.9356608,77.6208428,3.103,4.82,0.31,,0.0,0.0,True,stationary,0.61,2.66,497,0,2,0.82
175,34.8,12.9356542,77.620852,4.101,4.085,1.12,,1.26,6,0.04,12.9356603,77.6208429,3.114,4.764,0.3,,0.0,0.0,True,stationary,0.61,2.66,497,0,2,1.02
176,35.0,12.9356542,77.620852,4.101,4.085,1.12,,1.26,6,0.24,12.9356794,77.620844,3.233,6.891,0.95,1.7,0.028,0.95,True,moving,0.25,1.15,498,0,2,0.15
177,35.2,12.9356542,77.620852,4.101,4.085,1.12,,1.26,6,0.44,12.9356812,77.6208441,3.244,7.091,0.95,1.7,0.028,0.95,True,moving,0.25,1.15,498,0,2,0.35
178,35.4,12.9356542,77.620852,4.101,4.085,1.12,,1.26,6,0.64,12.935683,77.6208441,3.244,7.291,0.95,1.7,0.028,0.95,True,moving,0.25,1.15,498,0,2,0.55
179,35.6,12.9356542,77.620852,4.101,4.085,1.12,,1.26,6,0.84,12.9356849,77.6208442,3.255,7.503,0.95,1.7,0.028,0.95,True,moving,0.25,1.15,498,0,2,0.75
180,35.8,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.04,12.9356867,77.6208442,3.255,7.703,0.95,1.7,0.028,0.95,True,moving,0.25,1.15,498,0,2,0.95
181,36.0,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.24,12.9356811,77.620846,3.45,7.08,0.67,7.7,0.09,0.664,True,moving,1.0,3.91,499,0,2,0.08
182,36.2,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.44,12.9356823,77.6208461,3.461,7.214,0.67,7.7,0.09,0.664,True,moving,1.0,3.91,499,0,2,0.28
183,36.4,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.64,12.9356836,77.6208463,3.483,7.358,0.67,7.7,0.09,0.664,True,moving,1.0,3.91,499,0,2,0.48
184,36.6,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.84,12.9356849,77.6208465,3.504,7.503,0.67,7.7,0.09,0.664,True,moving,1.0,3.91,499,0,2,0.68
185,36.801,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.04,12.935676,77.6208484,3.711,6.512,0.21,,0.0,0.0,True,stationary,0.86,3.61,500,0,2,0.02
186,37.0,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.25,12.9356762,77.6208487,3.743,6.534,0.2,,0.0,0.0,True,stationary,0.86,3.61,500,0,2,0.24
187,37.2,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.44,12.9356762,77.6208487,3.743,6.534,0.2,,0.0,0.0,True,stationary,0.86,3.61,500,0,2,0.42
188,37.4,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.64,12.9356764,77.620849,3.776,6.557,0.19,,0.0,0.0,True,stationary,0.86,3.61,500,0,2,0.62
189,37.6,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.84,12.9356766,77.6208494,3.819,6.579,0.18,,0.0,0.0,True,stationary,0.86,3.61,500,0,2,0.82
190,37.8,12.9356542,77.620852,4.101,4.085,0.0,,5.98,6,0.04,12.9356768,77.6208497,3.852,6.601,0.18,,0.0,0.0,True,stationary,0.86,3.61,500,0,2,1.02
191,38.0,12.9356542,77.620852,4.101,4.085,0.0,,5.98,6,0.24,12.9356759,77.62085,3.884,6.501,0.15,,0.0,0.0,True,stationary,0.17,2.54,501,0,2,0.14
192,38.2,12.9356542,77.620852,4.101,4.085,0.0,,5.98,6,0.44,12.935676,77.6208503,3.917,6.512,0.15,,0.0,0.0,True,stationary,0.17,2.54,501,0,2,0.34
193,38.4,12.9356542,77.620852,4.101,4.085,0.0,,5.98,6,0.64,12.9356761,77.6208506,3.949,6.523,0.14,,0.0,0.0,True,stationary,0.17,2.54,501,0,2,0.54
194,38.6,12.9356542,77.620852,4.101,4.085,0.0,,5.98,6,0.84,12.9356761,77.6208508,3.971,6.523,0.13,,0.0,0.0,True,stationary,0.17,2.54,501,0,2,0.74
195,38.8,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.04,12.9356762,77.6208511,4.003,6.534,0.13,,0.0,0.0,True,stationary,0.17,2.54,501,0,2,0.94
196,39.0,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.24,12.9356644,77.6208517,4.069,5.221,0.39,,0.0,0.0,True,stationary,0.38,2.45,502,0,2,0.07
197,39.2,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.44,12.9356637,77.6208519,4.09,5.143,0.38,,0.0,0.0,True,stationary,0.38,2.45,502,0,2,0.27
198,39.4,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.64,12.9356631,77.6208522,4.123,5.076,0.36,,0.0,0.0,True,stationary,0.38,2.45,502,0,2,0.47
199,39.6,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.84,12.9356625,77.6208524,4.144,5.009,0.35,,0.0,0.0,True,stationary,0.38,2.45,502,0,2,0.67
200,39.8,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.04,12.9356583,77.6208523,4.134,4.542,0.42,166.0,0.102,-0.408,True,moving,0.14,0.85,503,0,2,0.02
201,40.0,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.25,12.9356575,77.6208525,4.155,4.453,0.42,166.0,0.102,-0.408,True,moving,0.14,0.85,503,0,2,0.23
202,40.2,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.44,12.9356575,77.6208525,4.155,4.453,0.42,166.0,0.102,-0.408,True,moving,0.14,0.85,503,0,2,0.42
203,40.4,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.64,12.9356567,77.6208527,4.177,4.364,0.42,166.0,0.102,-0.408,True,moving,0.14,0.85,503,0,2,0.62
204,40.6,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.84,12.9356559,77.6208529,4.199,4.275,0.42,166.0,0.102,-0.408,True,moving,0.14,0.85,503,0,2,0.82
205,40.8,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.04,12.9356551,77.6208531,4.22,4.186,0.42,166.0,0.102,-0.408,True,moving,0.14,0.85,503,0,2,1.02
206,41.0,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.24,12.9356543,77.6208527,4.177,4.097,0.42,168.2,0.086,-0.411,True,moving,0.03,0.15,504,0,2,0.15
207,41.2,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.44,12.9356535,77.6208529,4.199,4.008,0.42,168.2,0.086,-0.411,True,moving,0.03,0.15,504,0,2,0.35
208,41.4,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.64,12.9356527,77.6208531,4.22,3.918,0.42,168.2,0.086,-0.411,True,moving,0.03,0.15,504,0,2,0.55
209,41.6,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.84,12.9356519,77.6208533,4.242,3.829,0.42,168.2,0.086,-0.411,True,moving,0.03,0.15,504,0,2,0.75
210,41.8,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.04,12.935651,77.6208534,4.253,3.729,0.42,168.2,0.086,-0.411,True,moving,0.03,0.15,504,0,2,0.95
211,42.0,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.24,12.935652,77.6208529,4.199,3.841,0.36,,0.0,0.0,True,stationary,0.08,0.48,505,0,2,0.06
212,42.2,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.44,12.9356514,77.620853,4.21,3.774,0.34,,0.0,0.0,True,stationary,0.08,0.48,505,0,2,0.26
213,42.4,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.64,12.9356508,77.6208531,4.22,3.707,0.33,,0.0,0.0,True,stationary,0.08,0.48,505,0,2,0.46
214,42.6,12.9356542,77.620852,4.101,4.085,0.0,,1.74,6,0.84,12.9356502,77.6208532,4.231,3.64,0.31,,0.0,0.0,True,stationary,0.08,0.48,505,0,2,0.66
215,42.8,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.05,12.9356522,77.6208526,4.166,3.863,0.2,,0.0,0.0,True,stationary,0.1,0.53,506,0,2,0.02
216,43.0,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.24,12.9356522,77.6208526,4.166,3.863,0.2,,0.0,0.0,True,stationary,0.1,0.53,506,0,2,0.21
217,43.2,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.44,12.9356518,77.6208526,4.166,3.818,0.19,,0.0,0.0,True,stationary,0.1,0.53,506,0,2,0.41
218,43.4,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.64,12.9356514,77.6208527,4.177,3.774,0.19,,0.0,0.0,True,stationary,0.1,0.53,506,0,2,0.61
219,43.6,12.9356542,77.620852,4.101,4.085,0.0,,1.39,6,0.84,12.9356511,77.6208527,4.177,3.74,0.18,,0.0,0.0,True,stationary,0.1,0.53,506,0,2,0.81
220,43.8,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.04,12.9356508,77.6208528,4.188,3.707,0.17,,0.0,0.0,True,stationary,0.1,0.53,506,0,2,1.01
221,44.0,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.24,12.9356521,77.6208525,4.155,3.852,0.11,,0.0,0.0,True,stationary,0.08,0.43,507,0,2,0.13
222,44.2,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.44,12.9356519,77.6208525,4.155,3.829,0.1,,0.0,0.0,True,stationary,0.08,0.43,507,0,2,0.33
223,44.4,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.64,12.9356517,77.6208525,4.155,3.807,0.1,,0.0,0.0,True,stationary,0.08,0.43,507,0,2,0.53
224,44.6,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.84,12.9356515,77.6208525,4.155,3.785,0.09,,0.0,0.0,True,stationary,0.08,0.43,507,0,2,0.73
225,44.8,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.04,12.9356513,77.6208525,4.155,3.763,0.09,,0.0,0.0,True,stationary,0.08,0.43,507,0,2,0.93
226,45.0,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.24,12.9356525,77.6208523,4.134,3.896,0.05,,0.0,0.0,True,stationary,0.06,0.34,508,0,2,0.05
227,45.2,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.44,12.9356524,77.6208523,4.134,3.885,0.04,,0.0,0.0,True,stationary,0.06,0.34,508,0,2,0.25
228,45.4,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.64,12.9356523,77.6208523,4.134,3.874,0.04,,0.0,0.0,True,stationary,0.06,0.34,508,0,2,0.45
229,45.6,12.9356542,77.620852,4.101,4.085,0.0,,1.7,6,0.84,12.9356523,77.6208523,4.134,3.874,0.04,,0.0,0.0,True,stationary,0.06,0.34,508,0,2,0.66
230,45.8,12.935657,77.6208652,5.533,4.397,1.24,,1.74,6,0.06,12.9356804,77.6208546,4.383,7.002,1.03,1.2,0.022,1.03,True,moving,0.27,1.5,509,0,2,0.02
231,46.0,12.935657,77.6208652,5.533,4.397,1.24,,1.74,6,0.24,12.9356804,77.6208546,4.383,7.002,1.03,1.2,0.022,1.03,True,moving,0.27,1.5,509,0,2,0.2
232,46.2,12.935657,77.6208652,5.533,4.397,1.24,,1.74,6,0.44,12.9356824,77.6208546,4.383,7.225,1.03,1.2,0.022,1.03,True,moving,0.27,1.5,509,0,2,0.4
233,46.4,12.935657,77.6208652,5.533,4.397,1.24,,1.74,6,0.64,12.9356844,77.6208547,4.394,7.447,1.03,1.2,0.022,1.03,True,moving,0.27,1.5,509,0,2,0.6
234,46.6,12.935657,77.6208652,5.533,4.397,1.24,,1.74,6,0.84,12.9356864,77.6208547,4.394,7.67,1.03,1.2,0.022,1.03,True,moving,0.27,1.5,509,0,2,0.8
235,46.8,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.04,12.9356883,77.6208547,4.394,7.881,1.03,1.2,0.022,1.03,True,moving,0.27,1.5,509,0,2,1.0
236,47.0,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.24,12.935681,77.6208577,4.72,7.069,0.76,7.8,0.103,0.753,True,moving,0.95,3.87,510,0,2,0.13
237,47.2,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.44,12.9356824,77.6208579,4.741,7.225,0.76,7.8,0.103,0.753,True,moving,0.95,3.87,510,0,2,0.33
238,47.4,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.64,12.9356839,77.6208581,4.763,7.392,0.76,7.8,0.103,0.753,True,moving,0.95,3.87,510,0,2,0.53
239,47.6,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.84,12.9356853,77.6208583,4.785,7.547,0.76,7.8,0.103,0.753,True,moving,0.95,3.87,510,0,2,0.73
240,47.8,12.935657,77.6208652,5.533,4.397,0.0,,1.74,6,0.04,12.9356868,77.6208585,4.806,7.714,0.76,7.8,0.103,0.753,True,moving,0.95,3.87,510,0,2,0.93
241,48.0,12.935657,77.6208652,5.533,4.397,0.0,,1.74,6,0.24,12.9356793,77.6208606,5.034,6.88,0.37,,0.0,0.0,True,stationary,0.69,3.55,511,0,2,0.07
242,48.2,12.935657,77.6208652,5.533,4.397,0.0,,1.74,6,0.44,12.9356799,77.6208609,5.067,6.946,0.36,,0.0,0.0,True,stationary,0.69,3.55,511,0,2,0.27
243,48.4,12.935657,77.6208652,5.533,4.397,0.0,,1.74,6,0.64,12.9356805,77.6208613,5.11,7.013,0.34,,0.0,0.0,True,stationary,0.69,3.55,511,0,2,0.47
244,48.6,12.935657,77.6208652,5.533,4.397,0.0,,1.74,6,0.84,12.935681,77.6208616,5.143,7.069,0.33,,0.0,0.0,True,stationary,0.69,3.55,511,0,2,0.67
245,48.8,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.04,12.9356696,77.6208635,5.349,5.8,0.36,,0.0,0.0,True,stationary,0.57,2.75,512,0,2,0.02
246,49.0,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.25,12.9356691,77.620864,5.403,5.744,0.34,,0.0,0.0,True,stationary,0.57,2.75,512,0,2,0.23
247,49.2,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.44,12.9356691,77.620864,5.403,5.744,0.34,,0.0,0.0,True,stationary,0.57,2.75,512,0,2,0.42
248,49.4,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.64,12.9356686,77.6208644,5.446,5.688,0.33,,0.0,0.0,True,stationary,0.57,2.75,512,0,2,0.62
249,49.6,12.935657,77.6208652,5.533,4.397,0.0,,1.39,6,0.84,12.9356681,77.6208648,5.49,5.633,0.31,,0.0,0.0,True,stationary,0.57,2.75,512,0,2,0.82
250,49.8,12.9356737,77.6208647,5.479,6.256,0.0,,1.74,6,0.04,12.9356677,77.6208652,5.533,5.588,0.3,,0.0,0.0,True,stationary,0.57,2.75,512,0,2,1.02
251,50.0,12.9356737,77.6208647,5.479,6.256,0.0,,1.74,6,0.24,12.9356699,77.6208652,5.533,5.833,0.21,,0.0,0.0,True,stationary,0.13,0.72,513,0,2,0.14
252,50.2,12.9356737,77.6208647,5.479,6.256,0.0,,1.74,6,0.44,12.9356697,77.6208655,5.566,5.811,0.2,,0.0,0.0,True,stationary,0.13,0.72,513,0,2,0.34
253,50.4,12.9356737,77.6208647,5.479,6.256,0.0,,1.74,6,0.64,12.9356695,77.6208658,5.598,5.789,0.2,,0.0,0.0,True,stationary,0.13,0.72,513,0,2,0.54
254,50.6,12.9356737,77.6208647,5.479,6.256,0.0,,1.74,6,0.84,12.9356693,77.6208662,5.642,5.766,0.19,,0.0,0.0,True,stationary,0.13,0.72,513,0,2,0.74
255,50.8,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.04,12.9356691,77.6208664,5.663,5.744,0.18,,0.0,0.0,True,stationary,0.13,0.72,513,0,2,0.94
256,51.0,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.24,12.9356745,77.6208728,6.358,6.345,0.32,,0.0,0.0,True,stationary,0.36,2.09,514,0,2,0.06
257,51.2,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.44,12.9356746,77.6208734,6.423,6.356,0.31,,0.0,0.0,True,stationary,0.36,2.09,514,0,2,0.26
258,51.4,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.64,12.9356747,77.6208739,6.477,6.367,0.29,,0.0,0.0,True,stationary,0.36,2.09,514,0,2,0.46
259,51.6,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.84,12.9356748,77.6208745,6.542,6.379,0.28,,0.0,0.0,True,stationary,0.36,2.09,514,0,2,0.66
260,51.801,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.05,12.9356777,77.6208773,6.846,6.701,0.34,,0.0,0.0,True,stationary,0.18,0.98,515,0,2,0.02
261,52.0,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.24,12.9356777,77.6208773,6.846,6.701,0.34,,0.0,0.0,True,stationary,0.18,0.98,515,0,2,0.21
262,52.2,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.44,12.9356779,77.6208779,6.911,6.724,0.33,,0.0,0.0,True,stationary,0.18,0.98,515,0,2,0.41
263,52.4,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.64,12.9356781,77.6208785,6.976,6.746,0.31,,0.0,0.0,True,stationary,0.18,0.98,515,0,2,0.61
264,52.6,12.9356818,77.6208807,7.215,7.158,0.0,,1.74,6,0.84,12.9356783,77.620879,7.03,6.768,0.3,,0.0,0.0,True,stationary,0.18,0.98,515,0,2,0.81
265,52.8,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.04,12.9356785,77.6208795,7.085,6.79,0.29,,0.0,0.0,True,stationary,0.18,0.98,515,0,2,1.01
266,53.0,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.24,12.9356801,77.6208803,7.171,6.969,0.29,,0.0,0.0,True,stationary,0.07,0.35,516,0,2,0.13
267,53.2,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.44,12.9356803,77.6208808,7.226,6.991,0.28,,0.0,0.0,True,stationary,0.07,0.35,516,0,2,0.33
268,53.4,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.64,12.9356806,77.6208813,7.28,7.024,0.27,,0.0,0.0,True,stationary,0.07,0.35,516,0,2,0.53
269,53.6,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.84,12.9356808,77.6208818,7.334,7.047,0.26,,0.0,0.0,True,stationary,0.07,0.35,516,0,2,0.73
270,53.8,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.04,12.935681,77.6208822,7.378,7.069,0.24,,0.0,0.0,True,stationary,0.07,0.35,516,0,2,0.93
271,54.0,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.24,12.9356814,77.6208818,7.334,7.113,0.22,,0.0,0.0,True,stationary,0.04,0.22,517,0,2,0.07
272,54.2,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.44,12.9356816,77.6208822,7.378,7.136,0.21,,0.0,0.0,True,stationary,0.04,0.22,517,0,2,0.27
273,54.4,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.64,12.9356818,77.6208826,7.421,7.158,0.21,,0.0,0.0,True,stationary,0.04,0.22,517,0,2,0.47
274,54.6,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.84,12.935682,77.6208829,7.454,7.18,0.2,,0.0,0.0,True,stationary,0.04,0.22,517,0,2,0.67
275,54.8,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.04,12.935682,77.6208824,7.399,7.18,0.17,,0.0,0.0,True,stationary,0.06,0.28,518,0,2,0.02
276,55.0,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.25,12.9356822,77.6208826,7.421,7.202,0.17,,0.0,0.0,True,stationary,0.06,0.28,518,0,2,0.23
277,55.2,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.44,12.9356822,77.6208826,7.421,7.202,0.17,,0.0,0.0,True,stationary,0.06,0.28,518,0,2,0.42
278,55.4,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.64,12.9356824,77.6208829,7.454,7.225,0.16,,0.0,0.0,True,stationary,0.06,0.28,518,0,2,0.62
279,55.6,12.9356818,77.6208807,7.215,7.158,0.0,,1.51,6,0.84,12.9356825,77.6208832,7.486,7.236,0.15,,0.0,0.0,True,stationary,0.06,0.28,518,0,2,0.82
